age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,age_x_age,age_x_fnlwgt,age_x_education_num,age_x_capital_gain,age_x_capital_loss,age_x_hours_per_week,fnlwgt_x_fnlwgt,fnlwgt_x_education_num,fnlwgt_x_capital_gain,fnlwgt_x_capital_loss,fnlwgt_x_hours_per_week,education_num_x_education_num,education_num_x_capital_gain,education_num_x_capital_loss,education_num_x_hours_per_week,capital_gain_x_capital_gain,capital_gain_x_capital_loss,capital_gain_x_hours_per_week,capital_loss_x_capital_loss,capital_loss_x_hours_per_week,hours_per_week_x_hours_per_week,marital_status_statistics,male,female
33,Self-emp-not-inc,170979,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,>50K,1089,5642307,495,0,62271,1320,-830952631,2564685,0,322637373,6839160,225,0,28305,600,0,0,0,3560769,75480,1600,,,
39,State-gov,65390,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,?,<=50K,1521,2550210,390,0,0,1560,-19115196,653900,0,0,2615600,100,0,0,400,0,0,0,0,0,1600,,,
37,Private,188540,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,45,United-States,>50K,1369,6975980,333,0,70374,1665,1187593232,1696860,0,358603080,8484300,81,0,17118,405,0,0,0,3617604,85590,2025,,,
35,Private,166416,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1225,5824560,455,0,0,1750,1924481280,2163408,0,0,8320800,169,0,0,650,0,0,0,0,0,2500,,,
49,Private,250733,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,<=50K,2401,12285917,441,0,0,2254,-1557472151,2256597,0,0,11533718,81,0,0,414,0,0,0,0,0,2116,,,
38,Self-emp-not-inc,133299,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,1444,5065362,456,0,0,1520,588754217,1599588,0,0,5331960,144,0,0,480,0,0,0,0,0,1600,,,
36,?,504871,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K,1296,18175356,324,0,0,1440,1491656177,4543839,0,0,20194840,81,0,0,360,0,0,0,0,0,1600,,,
39,Private,173476,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K,1521,6765564,585,299832,0,1560,29151504,2602140,1333683488,0,6939040,225,115320,0,600,59105344,0,307520,0,0,1600,,,
41,Self-emp-inc,194636,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,99999,0,65,United-States,>50K,1681,7980076,533,4099959,0,2665,-771533168,2530268,-2011431116,0,12651340,169,1299987,0,845,1409865409,0,6499935,0,0,4225,,,
31,Private,168387,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,Canada,>50K,961,5219997,403,238328,0,1240,-1710589303,2189031,1294559256,0,6735480,169,99944,0,520,59105344,0,307520,0,0,1600,,,
39,State-gov,326566,Some-college,10,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States,<=50K,1521,12736074,390,0,0,1560,-728830044,3265660,0,0,13062640,100,0,0,400,0,0,0,0,0,1600,Never-married,47.35,41.81
43,Local-gov,216116,Masters,14,Separated,Prof-specialty,Unmarried,Black,Female,0,0,37,United-States,<=50K,1849,9292988,602,0,0,1591,-538514800,3025624,0,0,7996292,196,0,0,518,0,0,0,0,0,1369,,,
32,Private,245482,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,?,<=50K,1024,7855424,288,0,0,1280,131870180,2209338,0,0,9819280,81,0,0,360,0,0,0,0,0,1600,,,
32,Local-gov,84119,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1024,2691808,288,0,0,1280,-1513928431,757071,0,0,3364760,81,0,0,360,0,0,0,0,0,1600,,,
41,State-gov,48997,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K,1681,2008877,369,0,0,1640,-1894261287,440973,0,0,1959880,81,0,0,360,0,0,0,0,0,1600,,,
36,Self-emp-not-inc,36270,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1977,65,United-States,>50K,1296,1305720,324,0,71172,2340,1315512900,326430,0,71705790,2357550,81,0,17793,585,0,0,0,3908529,128505,4225,,,
44,Self-emp-not-inc,109684,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,1936,4826096,616,0,0,1760,-854322032,1535576,0,0,4387360,196,0,0,560,0,0,0,0,0,1600,Divorced,10.82,15.09
49,State-gov,142856,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,2401,6999944,441,0,0,1960,-1066999744,1285704,0,0,5714240,81,0,0,360,0,0,0,0,0,1600,,,
41,Private,57233,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,<=50K,1681,2346553,533,0,0,2870,-1019351007,744029,0,0,4006310,169,0,0,910,0,0,0,0,0,4900,,,
50,Private,143664,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,2500,7183200,650,0,0,2000,-835491584,1867632,0,0,5746560,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
46,Private,86220,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,2116,3966120,598,0,0,1840,-1156046192,1120860,0,0,3448800,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
36,Private,210945,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1296,7594020,468,0,0,1440,1548120065,2742285,0,0,8437800,169,0,0,520,0,0,0,0,0,1600,,,
41,Private,106900,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,United-States,<=50K,1681,4382900,533,0,0,1558,-1457291888,1389700,0,0,4062200,169,0,0,494,0,0,0,0,0,1444,,,
43,Private,194636,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K,1849,8369348,559,0,0,2064,-771533168,2530268,0,0,9342528,169,0,0,624,0,0,0,0,0,2304,,,
35,Self-emp-not-inc,207568,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,75,United-States,<=50K,1225,7264880,140,0,0,2625,134801664,830272,0,0,15567600,16,0,0,300,0,0,0,0,0,5625,,,
34,Local-gov,104509,Masters,14,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,1156,3553306,476,0,0,1360,-1962770807,1463126,0,0,4180360,196,0,0,560,0,0,0,0,0,1600,,,
34,Private,36385,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,2258,50,United-States,<=50K,1156,1237090,476,0,76772,1700,1323868225,509390,0,82157330,1819250,196,0,31612,700,0,0,0,5098564,112900,2500,Never-married,47.35,41.81
35,Private,81280,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,Yugoslavia,>50K,1225,2844800,455,0,0,2275,-1983496192,1056640,0,0,5283200,169,0,0,845,0,0,0,0,0,4225,,,
44,Private,111891,Some-college,10,Separated,Sales,Other-relative,Black,Female,0,0,35,United-States,<=50K,1936,4923204,440,0,0,1540,-365306007,1118910,0,0,3916185,100,0,0,350,0,0,0,0,0,1225,,,
30,Private,426431,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,10520,0,40,United-States,>50K,900,12792930,420,315600,0,1200,1454771329,5970034,191086824,0,17057240,196,147280,0,560,110670400,0,420800,0,0,1600,Never-married,47.35,41.81
34,Local-gov,188682,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,1156,6415188,442,0,0,1360,1241158756,2452866,0,0,7547280,169,0,0,520,0,0,0,0,0,1600,,,
35,Self-emp-inc,140854,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K,1225,4929890,315,0,0,2100,-1634987164,1267686,0,0,8451240,81,0,0,540,0,0,0,0,0,3600,Never-married,47.35,41.81
49,Private,215389,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,48,United-States,<=50K,2401,10554061,637,0,0,2352,-852218935,2800057,0,0,10338672,169,0,0,624,0,0,0,0,0,2304,,,
46,Private,28419,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,>50K,2116,1307274,690,4599954,0,2300,807639561,426285,-1453095715,0,1420950,225,1499985,0,750,1409865409,0,4999950,0,0,2500,,,
33,Private,105370,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,70,United-States,<=50K,1089,3477210,297,0,0,2310,-1782064988,948330,0,0,7375900,81,0,0,630,0,0,0,0,0,4900,Divorced,10.82,15.09
43,Private,244172,HS-grad,9,Separated,Transport-moving,Unmarried,White,Male,0,0,40,Mexico,<=50K,1849,10499396,387,0,0,1720,-509576560,2197548,0,0,9766880,81,0,0,360,0,0,0,0,0,1600,,,
41,?,129155,11th,7,Widowed,?,Other-relative,Black,Female,0,0,40,United-States,<=50K,1681,5295355,287,0,0,1640,-498855159,904085,0,0,5166200,49,0,0,280,0,0,0,0,0,1600,Widowed,3.58,11.61
39,Private,111268,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,1521,4339452,507,0,0,1560,-504334064,1446484,0,0,4450720,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
43,State-gov,117471,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,1849,5051253,387,0,0,1720,914533953,1057239,0,0,4698840,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
40,Self-emp-not-inc,179533,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,75,United-States,>50K,1600,7181320,360,0,0,3000,-2127640279,1615797,0,0,13464975,81,0,0,675,0,0,0,0,0,5625,,,
40,Federal-gov,406463,Masters,14,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K,1600,16258520,560,0,0,1600,2003413121,5690482,0,0,16258520,196,0,0,560,0,0,0,0,0,1600,Never-married,47.35,41.81
45,Private,371886,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,46,United-States,<=50K,2025,16734870,585,0,0,2070,860243524,4834518,0,0,17106756,169,0,0,598,0,0,0,0,0,2116,Never-married,47.35,41.81
37,Self-emp-inc,57424,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K,1369,2124688,481,0,0,2220,-997451520,746512,0,0,3445440,169,0,0,780,0,0,0,0,0,3600,Divorced,10.82,15.09
32,Private,372692,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1024,11926144,288,0,0,1280,1460373392,3354228,0,0,14907680,81,0,0,360,0,0,0,0,0,1600,,,
31,Private,175509,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K,961,5440779,403,0,0,1550,738638009,2281617,0,0,8775450,169,0,0,650,0,0,0,0,0,2500,Never-married,47.35,41.81
42,Private,76280,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K,1764,3203760,378,0,0,1680,1523671104,686520,0,0,3051200,81,0,0,360,0,0,0,0,0,1600,,,
45,Private,246431,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States,<=50K,2025,11089395,585,0,0,1350,598695617,3203603,0,0,7392930,169,0,0,390,0,0,0,0,0,900,Never-married,47.35,41.81
36,Private,150042,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K,1296,5401512,468,0,0,1440,1037765284,1950546,0,0,6001680,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
33,Private,132601,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,1089,4375833,330,0,0,1485,403156017,1326010,0,0,5967045,100,0,0,450,0,0,0,0,0,2025,,,
42,Local-gov,55363,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K,1764,2325246,588,0,0,2310,-1229905527,775082,0,0,3044965,196,0,0,770,0,0,0,0,0,3025,,,
46,Federal-gov,195023,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,2116,8971058,460,0,0,1840,-620735135,1950230,0,0,7800920,100,0,0,400,0,0,0,0,0,1600,,,
32,Private,31740,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,<=50K,1024,1015680,448,0,0,1280,1007427600,444360,0,0,1269600,196,0,0,560,0,0,0,0,0,1600,,,
30,Private,80933,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,900,2427990,270,0,0,1200,-2039784103,728397,0,0,3237320,81,0,0,360,0,0,0,0,0,1600,,,
32,Local-gov,244268,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K,1024,7816576,416,0,0,1600,-462686320,3175484,0,0,12213400,169,0,0,650,0,0,0,0,0,2500,Never-married,47.35,41.81
43,Local-gov,37937,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,43,United-States,<=50K,1849,1631291,516,0,0,1849,1439215969,455244,0,0,1631291,144,0,0,516,0,0,0,0,0,1849,,,
38,?,212048,Prof-school,15,Divorced,?,Not-in-family,White,Female,0,0,30,United-States,<=50K,1444,8057824,570,0,0,1140,2014681344,3180720,0,0,6361440,225,0,0,450,0,0,0,0,0,900,Divorced,10.82,15.09
40,Private,182268,Preschool,1,Married-spouse-absent,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,1600,7290720,40,0,0,1600,-1138114544,182268,0,0,7290720,1,0,0,40,0,0,0,0,0,1600,,,
35,Private,257416,Assoc-voc,11,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K,1225,9009560,385,0,0,1400,1838487616,2831576,0,0,10296640,121,0,0,440,0,0,0,0,0,1600,Never-married,47.35,41.81
30,Private,76107,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,>50K,900,2283210,270,0,0,1350,1497308153,684963,0,0,3424815,81,0,0,405,0,0,0,0,0,2025,Never-married,47.35,41.81
40,Private,175674,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,1600,7026960,520,0,0,2000,796583204,2283762,0,0,8783700,169,0,0,650,0,0,0,0,0,2500,,,
34,Private,52537,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Male,0,0,30,United-States,<=50K,1156,1786258,306,0,0,1020,-1534830927,472833,0,0,1576110,81,0,0,270,0,0,0,0,0,900,Never-married,47.35,41.81
36,Private,128876,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1296,4639536,216,0,0,1440,-570845808,773256,0,0,5155040,36,0,0,240,0,0,0,0,0,1600,,,
35,Private,187711,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1225,6569885,315,0,0,1400,875681153,1689399,0,0,7508440,81,0,0,360,0,0,0,0,0,1600,,,
41,Private,197093,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,20,United-States,<=50K,1681,8080813,410,0,0,820,190944985,1970930,0,0,3941860,100,0,0,200,0,0,0,0,0,400,Never-married,47.35,41.81
47,Private,160187,HS-grad,9,Separated,Prof-specialty,Other-relative,Black,Female,14084,0,38,United-States,>50K,2209,7528789,423,661948,0,1786,-109928807,1441683,-2038893588,0,6087106,81,126756,0,342,198359056,0,535192,0,0,1444,,,
48,Private,377757,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,<=50K,2304,18132336,288,0,0,3360,966430281,2266542,0,0,26442990,36,0,0,420,0,0,0,0,0,4900,,,
46,Private,423222,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,60,United-States,>50K,2116,19468212,460,142738,0,2760,-1271765148,4232220,1313257866,0,25393320,100,31030,0,600,9628609,0,186180,0,0,3600,,,
30,Self-emp-not-inc,85708,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,900,2571240,270,0,0,1200,-1244073328,771372,0,0,3428320,81,0,0,360,0,0,0,0,0,1600,,,
34,Private,169527,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,4386,0,20,United-States,<=50K,1156,5763918,340,149124,0,680,-1325367343,1695270,743545422,0,3390540,100,43860,0,200,19236996,0,87720,0,0,400,,,
35,Self-emp-not-inc,193260,Masters,14,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,?,>50K,1225,6764100,490,0,0,1400,-1305278064,2705640,0,0,7730400,196,0,0,560,0,0,0,0,0,1600,,,
38,Private,167440,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,4508,0,40,United-States,<=50K,1444,6362720,494,171304,0,1520,-2028617472,2176720,754819520,0,6697600,169,58604,0,520,20322064,0,180320,0,0,1600,,,
38,Private,110013,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,43,United-States,<=50K,1444,4180494,380,0,0,1634,-782041719,1100130,0,0,4730559,100,0,0,430,0,0,0,0,0,1849,Divorced,10.82,15.09
31,Private,263561,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2246,45,United-States,>50K,961,8170391,403,0,69626,1395,744923985,3426293,0,591958006,11860245,169,0,29198,585,0,0,0,5044516,101070,2025,,,
33,Local-gov,254935,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,<=50K,1089,8412855,330,0,0,1485,567344785,2549350,0,0,11472075,100,0,0,450,0,0,0,0,0,2025,,,
43,Private,225193,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,1849,9683299,387,0,0,1720,-827720303,2026737,0,0,9007720,81,0,0,360,0,0,0,0,0,1600,,,
42,State-gov,74334,Masters,14,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,>50K,1764,3122028,588,0,0,1680,1230576260,1040676,0,0,2973360,196,0,0,560,0,0,0,0,0,1600,,,
42,Private,251239,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Puerto-Rico,<=50K,1764,10552038,420,0,0,1680,-1303474319,2512390,0,0,10049560,100,0,0,400,0,0,0,0,0,1600,,,
42,Local-gov,101593,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,42,United-States,<=50K,1764,4266906,546,0,0,1764,1731203057,1320709,0,0,4266906,169,0,0,546,0,0,0,0,0,1764,,,
37,Private,176756,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,1485,70,United-States,>50K,1369,6539972,370,0,54945,2590,1177912464,1767560,0,262482660,12372920,100,0,14850,700,0,0,0,2205225,103950,4900,,,
49,Private,315984,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,2401,15483216,441,0,0,1960,1061640448,2843856,0,0,12639360,81,0,0,360,0,0,0,0,0,1600,,,
37,Private,263094,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K,1369,9734478,481,270026,0,1480,498976100,3420222,1920060012,0,10523760,169,94874,0,520,53260804,0,291920,0,0,1600,,,
34,Private,143699,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,15,United-States,<=50K,1156,4885766,306,0,0,510,-825433879,1293291,0,0,2155485,81,0,0,135,0,0,0,0,0,225,,,
33,Private,51471,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,1902,40,United-States,>50K,1089,1698543,297,0,62766,1320,-1645703455,463239,0,97897842,2058840,81,0,17118,360,0,0,0,3617604,76080,1600,,,
35,Self-emp-not-inc,61343,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,90,United-States,<=50K,1225,2147005,315,0,0,3150,-532003647,552087,0,0,5520870,81,0,0,810,0,0,0,0,0,8100,,,
30,?,157289,11th,7,Never-married,?,Unmarried,White,Male,0,0,40,United-States,<=50K,900,4718670,210,0,0,1200,-1029974255,1101023,0,0,6291560,49,0,0,280,0,0,0,0,0,1600,Never-married,47.35,41.81
38,Private,276559,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,70,United-States,>50K,1444,10509242,342,292144,0,2660,-824530847,2489031,2126185592,0,19359130,81,69192,0,630,59105344,0,538160,0,0,4900,,,
49,Private,176684,Assoc-voc,11,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,2401,8657516,539,0,0,1960,1152464784,1943524,0,0,7067360,121,0,0,440,0,0,0,0,0,1600,Never-married,47.35,41.81
41,Private,126622,11th,7,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K,1681,5191502,287,0,0,1640,-1146738300,886354,0,0,5064880,49,0,0,280,0,0,0,0,0,1600,Divorced,10.82,15.09
38,Private,129102,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,1444,4905876,342,0,0,1900,-512542780,1161918,0,0,6455100,81,0,0,450,0,0,0,0,0,2500,,,
34,Private,272411,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,1156,9261974,442,0,0,1360,1193308889,3541343,0,0,10896440,169,0,0,520,0,0,0,0,0,1600,Never-married,47.35,41.81
44,Self-emp-not-inc,254303,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K,1936,11189332,440,0,0,1980,245506369,2543030,0,0,11443635,100,0,0,450,0,0,0,0,0,2025,Divorced,10.82,15.09
38,Private,193815,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,Italy,<=50K,1444,7364970,456,0,0,2090,-1090451439,2325780,0,0,10659825,144,0,0,660,0,0,0,0,0,3025,,,
36,Local-gov,110791,Assoc-acdm,12,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1296,3988476,432,0,0,1440,-610256207,1329492,0,0,4431640,144,0,0,480,0,0,0,0,0,1600,,,
37,Private,295949,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,1369,10950113,333,0,0,1480,1686464681,2663541,0,0,11837960,81,0,0,360,0,0,0,0,0,1600,Never-married,47.35,41.81
38,Local-gov,161463,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,>50K,1444,6135594,570,0,0,1520,300496593,2421945,0,0,6458520,225,0,0,600,0,0,0,0,0,1600,,,
44,Private,172475,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K,1936,7588900,396,0,0,1760,-317145447,1552275,0,0,6899000,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
46,?,148489,HS-grad,9,Married-spouse-absent,?,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K,2116,6830494,414,0,0,1840,574146641,1336401,0,0,5939560,81,0,0,360,0,0,0,0,0,1600,,,
39,Self-emp-not-inc,247975,Some-college,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,30,United-States,<=50K,1521,9671025,390,0,0,1170,1362058481,2479750,0,0,7439250,100,0,0,300,0,0,0,0,0,900,Never-married,47.35,41.81
31,Private,323055,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K,961,10014705,279,0,0,1550,1285317921,2907495,0,0,16152750,81,0,0,450,0,0,0,0,0,2500,,,
31,State-gov,207505,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,70,United-States,>50K,961,6432655,496,0,61287,2170,108652065,3320080,0,410237385,14525350,256,0,31632,1120,0,0,0,3908529,138390,4900,,,
33,?,369386,Some-college,10,Married-civ-spouse,?,Wife,White,Female,5178,0,40,United-States,>50K,1089,12189738,330,170874,0,1320,-992936476,3693860,1912680708,0,14775440,100,51780,0,400,26811684,0,207120,0,0,1600,,,
39,Private,706180,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K,1521,27541020,507,0,0,1560,473986064,9180340,0,0,28247200,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
